Iteration,Accuracy Globale,Accuracy Classe 1,Accuracy Classe 2,Macro Accuracy
1.0,0.9380530973451328,0.9626168224299065,0.5,0.7313084112149533
2.0,0.9646017699115044,1.0,0.3333333333333333,0.6666666666666666
3.0,0.9292035398230089,0.9537037037037037,0.4,0.6768518518518518
4.0,0.9469026548672567,0.9906542056074766,0.16666666666666666,0.5786604361370716
5.0,0.9380530973451328,0.9904761904761905,0.25,0.6202380952380953
6.0,1.0,1.0,0.0,0.5
7.0,0.9292035398230089,0.9905660377358491,0.0,0.49528301886792453
8.0,0.9646017699115044,0.9906542056074766,0.5,0.7453271028037383
9.0,0.9469026548672567,1.0,0.25,0.625
10.0,0.9557522123893806,0.963963963963964,0.5,0.7319819819819819
11.0,0.9734513274336283,0.9821428571428571,0.0,0.49107142857142855
12.0,0.9292035398230089,1.0,0.2,0.6
13.0,0.9557522123893806,1.0,0.16666666666666666,0.5833333333333334
14.0,0.9646017699115044,0.9908256880733946,0.25,0.6204128440366973
15.0,0.9469026548672567,0.9813084112149533,0.3333333333333333,0.6573208722741433
16.0,0.9646017699115044,0.981651376146789,0.5,0.7408256880733946
17.0,0.9292035398230089,0.9439252336448598,0.6666666666666666,0.8052959501557633
18.0,0.9469026548672567,1.0,0.25,0.625
19.0,0.9380530973451328,0.9813084112149533,0.16666666666666666,0.57398753894081
20.0,0.9557522123893806,1.0,0.0,0.5
Mean,0.9508849557522124,0.9851898553481186,0.27166666666666667,0.6284282610073927
,,,,
1.0,0.8053097345132744,0.8130841121495327,0.6666666666666666,0.7398753894080996
2.0,0.8230088495575221,0.8130841121495327,1.0,0.9065420560747663
3.0,0.8849557522123894,0.8888888888888888,0.8,0.8444444444444444
4.0,0.8672566371681416,0.8691588785046729,0.8333333333333334,0.8512461059190031
5.0,0.7787610619469026,0.7714285714285715,0.875,0.8232142857142857
6.0,0.911504424778761,0.911504424778761,0.0,0.4557522123893805
7.0,0.8230088495575221,0.8113207547169812,1.0,0.9056603773584906
8.0,0.831858407079646,0.822429906542056,1.0,0.9112149532710281
9.0,0.8761061946902655,0.8857142857142857,0.75,0.8178571428571428
10.0,0.8495575221238938,0.8468468468468469,1.0,0.9234234234234234
11.0,0.8495575221238938,0.8482142857142857,1.0,0.9241071428571428
12.0,0.7168141592920354,0.6893203883495146,1.0,0.8446601941747574
13.0,0.8938053097345132,0.8878504672897196,1.0,0.9439252336448598
14.0,0.8938053097345132,0.908256880733945,0.5,0.7041284403669725
15.0,0.8141592920353983,0.8130841121495327,0.8333333333333334,0.8232087227414331
16.0,0.8407079646017699,0.8440366972477065,0.75,0.7970183486238532
17.0,0.7787610619469026,0.7663551401869159,1.0,0.8831775700934579
18.0,0.831858407079646,0.8476190476190476,0.625,0.7363095238095239
19.0,0.8495575221238938,0.8411214953271028,1.0,0.9205607476635513
20.0,0.8230088495575221,0.8333333333333334,0.6,0.7166666666666667
Mean,0.8371681415929203,0.8356326314835616,0.8116666666666668,0.8236496490751142
